title,time,init,link
Xu thế dòng tiền: Thị trường đã đạt đỉnh?,15/04/2018 22:00,"Với đà điều chỉnh mạnh ngay sau khi VN-Index chớm vượt đỉnh cao 1200 điểm, các chuyên gia đã chuyển sang quan điểm thận trọng rất cao...",http://vneconomy.vn/xu-the-dong-tien-thi-truong-da-dat-dinh-20180415205530743.htm
"Nhận định chứng khoán tuần 16-20/4: ""Tiềm ẩn khả năng của các bẫy tăng giá""",15/04/2018 12:28,VnEconomy giới thiệu nhận định và khuyến nghị đầu tư của một số công ty chứng khoán về diễn biến thị trường tuần 16-20/4/2018...,http://vneconomy.vn/nhan-dinh-chung-khoan-tuan-16-20-4-tiem-an-kha-nang-cua-cac-bay-tang-gia-20180414135414103.htm
Lịch trả cổ tức của doanh nghiệp niêm yết từ 16-20/4,15/04/2018 00:03,Tổng hợp ngày trả cổ tức bằng tiền của các doanh nghiệp niêm yết trên HOSE và HNX trong tháng 4/2018...,http://vneconomy.vn/lich-tra-co-tuc-cua-doanh-nghiep-niem-yet-tu-16-20-4-20180411111916862.htm
Ông Võ Thanh Hà bị đề xuất đưa ra khỏi Hội đồng quản trị Sabeco,14/04/2018 10:06,Tài liệu họp Đại hội cổ đông bất thường của Sabeco đưa ra đề xuất miễn nhiệm chức danh thành viên Hội đồng quản trị của ông Võ Thanh Hà...,http://vneconomy.vn/ong-vo-thanh-ha-bi-de-xuat-dua-ra-khoi-hoi-dong-quan-tri-sabeco-20180414082740368.htm
"Chịu nhiều sức ép, chứng khoán Mỹ vẫn tăng điểm tuần này",14/04/2018 09:31,"Thị trường chứng khoán Mỹ giảm điểm trong phiên giao dịch ngày thứ Sáu, nhưng vẫn tăng điểm trong tuần...",http://vneconomy.vn/chiu-nhieu-suc-ep-chung-khoan-my-van-tang-diem-tuan-nay-20180414081359759.htm
"Blog chứng khoán: Tiền không tham lam, cần thận trọng",13/04/2018 18:03,Các nhịp bắt đáy hôm nay đều bị nhấn chìm bởi đợt bán kế tiếp. Đó là tín hiệu cầu rất đuối trong khi cung luôn sẵn sàng thoát ra...,http://vneconomy.vn/blog-chung-khoan-tien-khong-tham-lam-can-than-trong-20180413165942072.htm
"Chứng khoán chiều 13/4: Ngân hàng, dầu khí ""vỡ trận""",13/04/2018 17:55,"Đại đa số blue-chips chiều nay tan tác, trong đó các mã dầu khí, ngân hàng giảm cực mạnh...",http://vneconomy.vn/chung-khoan-chieu-13-4-ngan-hang-dau-khi-vo-tran-20180413165604541.htm
"Chuyển hồ sơ sang Viện kiểm sát vụ đưa ""cổ phiếu ma"" MTM lên sàn",13/04/2018 15:18,"Ngày 11/4/2018, Bộ Công an đã kết luận điều tra bổ sung, chuyển hồ sơ vụ án đến Viện Kiểm sát nhân dân Tối cao đề nghị truy tố các bị can theo quy định của pháp luật...",http://vneconomy.vn/chuyen-ho-so-sang-vien-kiem-sat-vu-dua-co-phieu-ma-mtm-len-san-20180413121549357.htm
Lợi nhuận sau thuế của Thaco giảm mạnh,13/04/2018 14:20,"Ngoài lĩnh vực xe, Cổ phần Ôtô Trường Hải (Thaco) còn là ""đại gia"" bất động sản tại Tp.HCM...",http://vneconomy.vn/loi-nhuan-sau-thue-cua-thaco-giam-manh-20180413134418654.htm
Warren Buffett từng khuyên sinh viên không vay nợ như Donald Trump,13/04/2018 12:09,“Tôi đã chứng kiến nhiều người thất bại vì rượu chè và dùng đòn bẩy nợ. Ông Donald Trump thất bại vì đòn bẩy nợ”...,http://vneconomy.vn/warren-buffett-tung-khuyen-sinh-vien-khong-vay-no-nhu-donald-trump-20180413101154496.htm
"Chứng khoán sáng 13/4: Thứ Sáu ""đen đủi""?",13/04/2018 12:05,"Áp lực bán có phần gia tăng về cuối phiên sáng nay, đẩy các chỉ số rơi trở lại vùng giá đỏ. VIC quá đơn độc để có thể hỗ trợ thị trường...",http://vneconomy.vn/chung-khoan-sang-13-4-thu-sau-den-dui-20180413115750904.htm
Không thể tổ chức phiên đấu giá cổ phần VTVCab,13/04/2018 10:25,Đến hết thời hạn đăng ký và đặt cọc là 15 giờ 30 ngày 10/04/2018 chỉ có một nhà đầu tư đăng ký tham dự đấu giá bán cổ phần của VTVCab...,http://vneconomy.vn/khong-the-to-chuc-phien-dau-gia-co-phan-vtvcab-20180412193729371.htm
ROS: Lợi nhuận sau kiểm toán năm 2017 vượt 44% kế hoạch,13/04/2018 10:08,"Kết quả này có được là nhờ công ty mở rộng quy mô, ký được nhiều hợp đồng thi công giá trị lớn, đồng thời tái cơ cấu các khoản đầu tư...",http://vneconomy.vn/ros-loi-nhuan-sau-kiem-toan-nam-2017-vuot-44-ke-hoach-20180413100628214.htm
Moody’s và S&P đồng loạt nâng hạng tín nhiệm của Techcombank,10/04/2018 21:38,"Techcombank, đã được tổ chức xếp hạng tín nhiệm Moody's Investors Service, nâng xếp hạng tín nhiệm lên mức ""B1"" với triển vọng ""ổn định""...",http://vneconomy.vn/moodys-va-sp-dong-loat-nang-hang-tin-nhiem-cua-techcombank-20180410203825988.htm
"Sacombank, Eximbank và một khác biệt",10/04/2018 16:39,"Sacombank và Eximbank có câu chuyện riêng, với những kế hoạch khác biệt...",http://vneconomy.vn/sacombank-eximbank-va-mot-khac-biet-20180410023853921.htm
PVcomBank huy động 10.243 tỷ qua một chương trình khuyến mại,10/04/2018 08:11,Lượng vốn huy động này đạt được sau 13 tuần triển khai với hơn 9.000 khách hàng tham gia...,http://vneconomy.vn/pvcombank-huy-dong-10243-ty-qua-mot-chuong-trinh-khuyen-mai-20180409222714006.htm
Bộ Tài chính giục Sabeco nộp 2.500 tỷ đồng khoản truy thu,09/04/2018 17:20,Bộ Tài chính đề nghị Bộ Công Thương chỉ đạo người đại diện phần vốn Nhà nước tại Sabeco khẩn trương nộp ngân sách Nhà nước khoản bị truy thu 2.500 tỷ đồng...,http://vneconomy.vn/bo-tai-chinh-giuc-sabeco-nop-2500-ty-dong-khoan-truy-thu-20180409164355374.htm
"Ngân sách quý 1: Thu nội địa tăng, thu xuất nhập khẩu giảm",09/04/2018 15:43,"Thu nội địa trong tháng 3 ước 81 nghìn tỷ đồng; luỹ kế thu quý 1 đạt 253,1 nghìn tỷ đồng, bằng 23% dự toán, tăng 7,2% so cùng kỳ năm 2017...",http://vneconomy.vn/ngan-sach-quy-1-thu-noi-dia-tang-thu-xuat-nhap-khau-giam-20180409083012988.htm
Kiên trì giảm gánh nặng thuế,09/04/2018 14:52,"Phó chủ tịch Quốc hội Phùng Quốc Hiển yêu cầu Tổng cục Thuế phải bảo đảm tính trung lập của thuế, tránh ưu đãi, miễn trừ thuế tràn lan...",http://vneconomy.vn/kien-tri-giam-ganh-nang-thue-20180409090725864.htm
"Giá vàng và USD tự do chững, USD ngân hàng giảm khá mạnh",09/04/2018 11:20,Thị trường đang chờ đợi bài phát biểu của Chủ tịch Trung Quốc Tập Cận Bình tại Diễn đàn Bác Ngao vào ngày thứ Ba...,http://vneconomy.vn/gia-vang-va-usd-tu-do-chung-usd-ngan-hang-giam-kha-manh-20180409111514602.htm
"Thanh khoản ngân hàng tiếp tục ""Tái ông thất mã""",09/04/2018 07:37,"Thanh khoản hệ thống ngân hàng tiếp tục thuận lợi với yếu tố ""không hẳn là mong muốn""...",http://vneconomy.vn/thanh-khoan-ngan-hang-tiep-tuc-tai-ong-that-ma-2018040901305876.htm
"Giá vàng miếng, USD tự do và ngân hàng cùng giảm",06/04/2018 11:44,"Tuần này, giá USD tự do dao động trong khoảng từ 22.800-22.820 đồng, tiếp tục thấp hơn giá USD ngân hàng...",http://vneconomy.vn/gia-vang-mieng-usd-tu-do-va-ngan-hang-cung-giam-20180406113231022.htm
Ngân hàng sắp được cho vay vượt giới hạn nhiều đối tượng,05/04/2018 14:13,"Cơ chế này tập trung ở lĩnh vực điện, than, dầu khí, xăng dầu, giao thông, vận tải công cộng...",http://vneconomy.vn/ngan-hang-sap-duoc-cho-vay-vuot-gioi-han-nhieu-doi-tuong-20180405131753736.htm
"Giá vàng giảm nhẹ, USD tự do và ngân hàng cùng tăng",04/04/2018 12:13,Giá vàng thế giới thời gian gần đây giằng co khá mạnh dưới tác động của nhiều yếu tố...,http://vneconomy.vn/gia-vang-giam-nhe-usd-tu-do-va-ngan-hang-cung-tang-20180404105201089.htm
“Vốn hóa TPBank sẽ tăng lên ít nhất 1 tỷ USD sau niêm yết”,04/04/2018 12:03,TPBank dự kiến bán 15% cổ phần cho các nhà đầu tư thông qua phát hành cổ phiếu riêng lẻ và chi trả cổ tức cùng cổ phiếu thưởng với tỉ lệ 28% trong ba tháng cuối năm...,http://vneconomy.vn/von-hoa-tpbank-se-tang-len-it-nhat-1-ty-usd-sau-niem-yet-201804040814305.htm
"Nhận định chứng khoán ngày 13/4: ""Dự phòng áp lực bán tái diễn""",12/04/2018 22:58,VnEconomy giới thiệu nhận định và khuyến nghị đầu tư của một số công ty chứng khoán về diễn biến thị trường ngày 13/4/2018...,http://vneconomy.vn/nhan-dinh-chung-khoan-ngay-13-4-du-phong-ap-luc-ban-tai-dien-20180412211347079.htm
"Chứng khoán chiều 12/4: Blue-chips trụ vững, VN-Index vượt 1170 điểm",12/04/2018 17:11,Diễn biến phiên chiều nay khá kịch tính khi lại có thêm một đợt xả mới đẩy các chỉ số lao dốc khá nhanh...,http://vneconomy.vn/chung-khoan-chieu-12-4-blue-chips-tru-vung-vn-index-vuot-1170-diem-2018041217070117.htm
Blog chứng khoán: Bán tháo giảm,12/04/2018 17:00,Điểm tốt nhất hôm nay là tâm lý bán tháo tạm ngưng sau 4 lần vòng lên vòng xuống trong phiên. Thanh khoản thì phải chờ...,http://vneconomy.vn/blog-chung-khoan-ban-thao-giam-20180412165214279.htm
Mai Linh miền Bắc thoát lỗ ngoạn mục nhờ thanh lý tài sản,12/04/2018 16:34,"Trong bối cảnh chịu sự cạnh tranh quyết liệt từ Uber và Grab, khoản tiền thanh lý tài sản cố định và thu nhập khác trở thành ""cứu tinh"" của Mai Linh Miền Bắc...",http://vneconomy.vn/mai-linh-mien-bac-thoat-lo-ngoan-muc-nho-thanh-ly-tai-san-20180411094634821.htm
"Chứng khoán sáng 12/4: Ngưng bán tháo, thị trường phục hồi",12/04/2018 12:02,Những nhà đầu tư muốn bán vẫn có thể được đáp ứng vì cầu tiếp tục bắt đáy lớn...,http://vneconomy.vn/chung-khoan-sang-12-4-ngung-ban-thao-thi-truong-phuc-hoi-20180412115716889.htm
"Vốn hóa khổng lồ, nhưng Apple lại rất hiếm tỷ phú",12/04/2018 10:37,Sự khan hiếm tỷ phú ở Apple phần nào phản ánh lịch sử không mấy êm ái của Steve Jobs ở công ty này...,http://vneconomy.vn/von-hoa-khong-lo-nhung-apple-lai-rat-hiem-ty-phu-20180412094847342.htm
Sông Đà 7 rời sàn do thua lỗ liên tiếp nhiều năm,12/04/2018 10:29,"Báo cáo tài chính do công ty tự thực hiện ghi nhận lãi 37 triệu đồng nhưng sau khi kiểm toán, Sông Đà 7 lỗ 17,6 tỷ...",http://vneconomy.vn/song-da-7-roi-san-do-thua-lo-lien-tiep-nhieu-nam-20180411162822602.htm
"Vàng miếng SJC ngang giá thế giới, USD tự do giảm thêm",03/04/2018 10:50,"Giá USD tự do giảm nhẹ, trong khi giá USD niêm yết tại các ngân hàng thương mại bật tăng trở lại...",http://vneconomy.vn/vang-mieng-sjc-ngang-gia-the-gioi-usd-tu-do-giam-them-20180403101808087.htm
Bảo hiểm Xã hội muốn đấu giá khoản nợ xấu 800 tỷ đồng tại ALCII,02/04/2018 23:24,"Số tiền gốc ALCII còn nợ Bảo hiểm Xã hội Việt Nam là 769,3 tỷ đồng chưa bao gồm lãi phát sinh...",http://vneconomy.vn/bao-hiem-xa-hoi-muon-dau-gia-khoan-no-xau-800-ty-dong-tai-alcii-20180402212601696.htm
"Giá vàng miếng và USD tự do chững, USD ngân hàng giảm thêm",02/04/2018 11:34,Giá USD ngân hàng đã giảm về sát giá USD tự do ở chiều bán ra...,http://vneconomy.vn/gia-vang-mieng-va-usd-tu-do-chung-usd-ngan-hang-giam-them-20180402112550053.htm
Vietcombank được giao nhiệm vụ trở thành ngân hàng số 1 Việt Nam,31/03/2018 18:10,"Tổng bí thư, Thủ tướng và Thống đốc cùng nhấn mạnh mục tiêu Vietcombank trở thành ngân hàng số 1 tại Việt Nam...",http://vneconomy.vn/vietcombank-duoc-giao-nhiem-vu-tro-thanh-ngan-hang-so-1-viet-nam-20180331172204505.htm
Cặp bài trùng có để lại khoảng trống lớn tại LienVietPostBank?,31/03/2018 13:15,"LienVietPostBank sẽ thế nào khi cặp bài trùng ""Minh Him Lam"" và ""Hưởng Liên Việt"" rời quản trị điều hành?...",http://vneconomy.vn/cap-bai-trung-co-de-lai-khoang-trong-lon-tai-lienvietpostbank-20180330232521334.htm
SCIC: Lương thưởng gắn với hiệu quả công việc,30/03/2018 18:06,"Là đơn vị được xếp hạng công ty ""đặc biệt"", năm 2017, SCIC chi gần 92 tỷ đồng trả lương cho 234 người lao động...",http://vneconomy.vn/scic-luong-thuong-gan-voi-hieu-qua-cong-viec-20180330153902784.htm
"Chốt quý 1/2018, tỷ giá USD/VND ổn định",30/03/2018 13:38,Giá USD bán ra của các ngân hàng thương mại điều chỉnh nhanh hai ngày gần đây...,http://vneconomy.vn/chot-quy-1-2018-ty-gia-usd-vnd-on-dinh-20180330121510286.htm
"Giá vàng chững, USD tự do và ngân hàng cùng giảm",30/03/2018 11:36,"Do ảnh hưởng của giá vàng thế giới, giá vàng trong nước đã có biến động mạnh trong tuần cuối cùng của tháng 3...",http://vneconomy.vn/gia-vang-chung-usd-tu-do-va-ngan-hang-cung-giam-20180330103407779.htm
Xăng dầu đồng loạt tăng sau hai lần giữ giá,07/04/2018 18:20,Giá các mặt hàng xăng dầu tăng từ 425 đồng - 640 đồng/lít/kg...,http://vneconomy.vn/xang-dau-dong-loat-tang-sau-hai-lan-giu-gia-20180407144943909.htm
"Go-Viet, ứng dụng được hậu thuẫn bởi Go-Jek sắp gia nhập thị trường?",07/04/2018 07:06,Ứng dụng gọi xe Go-Viet đã bắt đầu những hoạt động đầu tiên thâm nhập thị trường Việt Nam...,http://vneconomy.vn/go-viet-ung-dung-duoc-hau-thuan-boi-go-jek-sap-gia-nhap-thi-truong-20180406205352202.htm
Giá xăng có thể tăng vào ngày 7/4,06/04/2018 19:26,"Theo chu kỳ, ngày mai (7/4) sẽ đến kỳ điều hành giá xăng dầu mới của liên Bộ Tài Chính - Công Thương...",http://vneconomy.vn/gia-xang-co-the-tang-vao-ngay-7-4-20180406174937769.htm
Bình Thuận cấp phép xây dựng Nhà máy điện mặt trời Sông Luỹ 1,05/04/2018 23:16,Dự án sẽ chính thức phát điện thương mại vào đầu năm 2019...,http://vneconomy.vn/binh-thuan-cap-phep-xay-dung-nha-may-dien-mat-troi-song-luy-1-20180405163409078.htm
"Sản lượng điện EVN đạt 42,2 tỷ kWh trong quý 1",05/04/2018 17:03,"Sản lượng điện thương phẩm toàn EVN ước đạt 42,2 tỷ kWh, tăng 10,49% so cùng kỳ, trong đó sản lượng điện thương phẩm nội địa tăng 10,6%...",http://vneconomy.vn/san-luong-dien-evn-dat-422-ty-kwh-trong-quy-1-20180405165617169.htm
Hải quan bắt giữ 85 tỷ đồng hàng hóa buôn lậu trong quý 1,05/04/2018 15:58,"So với cùng kỳ năm 2017, số vụ vi phạm đã tăng 2,7% và trị giá hàng hóa vi phạm tăng gần 28,9%...",http://vneconomy.vn/hai-quan-bat-giu-85-ty-dong-hang-hoa-buon-lau-trong-quy-1-20180405154518925.htm
Bộ Nông nghiệp: Mỹ áp thuế chống bán phá giá lên cá tra là phi lý,04/04/2018 15:14,Bộ Nông nghiệp và Phát triển Nông thôn chính thức đưa ra quan điểm sau khi Mỹ phán quyết tăng thuế lên cá tra Việt Nam...,http://vneconomy.vn/bo-nong-nghiep-my-ap-thue-chong-ban-pha-gia-len-ca-tra-la-phi-ly-20180404115253027.htm
"Uber-Grab sáp nhập, quyền lợi người tiêu dùng có ảnh hưởng?",04/04/2018 13:43,"Cạnh tranh là quy luật của thị trường, doanh nghiệp nào hoạt động phù hợp với xu thế của thời đại thì sẽ thắng...",http://vneconomy.vn/uber-grab-sap-nhap-quyen-loi-nguoi-tieu-dung-co-anh-huong-20180404130316384.htm
"Quý 1, Việt Nam xuất khẩu điều đạt 739 triệu USD",03/04/2018 18:30,"Khối lượng xuất khẩu hạt điều 3 tháng đầu năm 2018 ước đạt 73 ngàn tấn và 739 triệu USD, tăng 31% về lượng và tăng 43,6% về giá trị so với cùng kỳ năm 2017...",http://vneconomy.vn/quy-1-viet-nam-xuat-khau-dieu-dat-739-trieu-usd-20180403154604259.htm
Việt Nam đứng thứ 2 thế giới về xuất khẩu giày dép,03/04/2018 11:49,"Năm 2017, Việt Nam đã xuất khẩu 1,02 tỷ đôi giày dép các loại, tiếp tục giữ vị trí thứ hai trong nhóm 10 nước xuất khẩu giày dép lớn nhất thế giới...",http://vneconomy.vn/viet-nam-dung-thu-2-the-gioi-ve-xuat-khau-giay-dep-20180403110211901.htm
Chứng khoán Mỹ tăng điểm nhờ triển vọng lợi nhuận khả quan,17/04/2018 07:42,Các nhà đầu tư có vẻ như không còn lo nhiều về vụ không kích do Mỹ dẫn đầu nhằm vào Syria cuối tuần vừa rồi...,http://vneconomy.vn/chung-khoan-my-tang-diem-nho-trien-vong-loi-nhuan-kha-quan-20180417071820524.htm
"Doanh số sụt giảm, nhà sản xuất xe Land Rover sa thải 1.000 công nhân",16/04/2018 21:22,"Doanh số của Jaguar Land Rover tại Anh sụt giảm mạnh, một phần do tác động của Brexit...",http://vneconomy.vn/doanh-so-sut-giam-nha-san-xuat-xe-land-rover-sa-thai-1000-cong-nhan-20180416211845009.htm
Nhật Bản-Trung Quốc đối thoại kinh tế cấp cao lần đầu sau 8 năm,16/04/2018 18:51,Cuộc đối thoại diễn ra trong bối cảnh những lời cảnh báo về thương mại từ chính quyền Tổng thống Mỹ Donald Trump...,http://vneconomy.vn/nhat-ban-trung-quoc-doi-thoai-kinh-te-cap-cao-lan-dau-sau-8-nam-20180416154225367.htm
