title,time,init,link,paraContainKeyword
Căng thẳng Trung Đông đẩy giá dầu lên cao nhất từ 2014,11/04/2018 10:17,Những diễn biến đáng ngại ở Syria đẩy giá dầu thế giới tăng mạnh...,http://vneconomy.vn/cang-thang-trung-dong-day-gia-dau-len-cao-nhat-tu-2014-20180411101207292.htm,"Hãng tin CNBC cho biết, giá dầu thô Brent tại thị trường London tăng 2,39 USD/thùng, tương đương tăng 3,5%, chốt ở mức 71,04 USD/thùng. Tại thị trường New York, giá dầu thô WTI tăng 2,09 USD/thùng, tương đương tăng 3,3%, đóng cửa ở mức 65,51 USD/thùng."
"Bớt lo chiến tranh thương mại, chứng khoán Mỹ tăng liền hai phiên",11/04/2018 09:58,"Bài phát biểu của ông Tập Cận Bình, với lời hứa giảm hàng rào thuế quan, đã giúp thị trường củng cố niềm tin...",http://vneconomy.vn/bot-lo-chien-tranh-thuong-mai-chung-khoan-my-tang-lien-hai-phien-20180411093924133.htm,"Phát biểu tại Diễn đàn Bác Ngao về châu Á diễn ra tại đảo Hải Nam, ông Tập Cận Bình tuyên bố Trung Quốc sẽ mở rộng cửa thị trường hơn nữa cho các nhà đầu tư nước ngoài. Cho tới nay, quyền tiếp cận thị trường của các công ty nước ngoài ở Trung Quốc là một vấn đề gây căng thẳng quan hệ giữa Washington với Bắc Kinh. Ngoài ra, ông Tập cũng nói Trung Quốc sẽ giảm thuế nhập khẩu đối với nhiều mặt hàng, trong đó có ô tô."
Căng thẳng Syria kéo chứng khoán Mỹ giảm điểm,12/04/2018 07:54,"Giảm ngay từ đầu phiên từ nỗi lo Syria, chứng khoán Mỹ càng xuống sâu hơn sau khi FED công bố biên bản cuộc họp...",http://vneconomy.vn/cang-thang-syria-keo-chung-khoan-my-giam-diem-20180412065431947.htm,"Trước phiên giảm này, Phố Wall đã có hai phiên tăng liên tiếp khi thị trường tạm thời bớt lo về nguy cơ bùng nổ chiến tranh thương mại Mỹ-Trung."
Công ty tài chính của Alibaba có thể được định giá 150 tỷ USD,12/04/2018 00:25,"Năm ngoái, Ant Financial xử lý các giao dịch thanh toán với tổng giá trị hơn 1 nghìn tỷ USD ...",http://vneconomy.vn/cong-ty-tai-chinh-cua-alibaba-co-the-duoc-dinh-gia-150-ty-usd-2018041019040922.htm,"Ant Financial sở hữu một trong những nền tảng thanh toán trực tuyến lớn nhất tại Trung Quốc - Alipay. Công ty này đang tích cực mở rộng ra các thị trường quốc tế như châu Âu và các khu vực của châu Á, mở rộng phạm vi cung cấp dịch vụ tài chính ra các cá nhân và doanh nghiệp nhỏ. Tại châu Âu, công ty hợp tác với các công ty lớn như BNP Paribas, cho phép các cửa hàng chấp nhận thanh toán qua Alipay, chủ yếu dành cho du khách Trung Quốc tại thị trường này. "
Sếp quỹ đầu cơ lớn nhất thế giới lo xảy ra chiến tranh thương mại,12/04/2018 08:45,"Tỷ phú Ray Dalio, nhà sáng lập quỹ đầu cơ Bridgewater Associates, lo ngại về lập trường đối nghịch của ông Trump với Trung Quốc...",http://vneconomy.vn/sep-quy-dau-co-lon-nhat-the-gioi-lo-xay-ra-chien-tranh-thuong-mai-20180411192853312.htm,"Thời gian qua, ông Dalio cũng tỏ ra ngày càng bi quan về tình hình thị trường và nền kinh tế toàn cầu. Trong một bài viết khác trên LinkedIn hồi tháng 6 năm ngoái, ông bày tỏ lo ngại về ""sự phân cực to lớn về kinh tế, xã hội và chính trị"" do sự nổi lên của chủ nghĩa dân túy ở Mỹ và Anh."
"Giá vàng giảm, USD tự do giữ đà tăng",19/03/2018 12:03,Biểu đồ giá vàng của DOJI cho thấy giá vàng miếng đang thấp nhất kể từ giữa tháng 1...,http://vneconomy.vn/gia-vang-giam-usd-tu-do-giu-da-tang-20180319115157107.htm,"Lúc hơn 11h trưa nay, Tập đoàn DOJI niêm yết giá vàng SJC cho thị trường Hà Nội ở mức 36,57 triệu đồng/lượng (mua vào) và 36,65 triệu đồng/lượng (bán ra). So với cuối giờ giao dịch hôm qua, giá vàng SJC tại doanh nghiệp này hiện giảm 70.000 đồng/lượng."
Những mạch ngầm giảm lãi suất,18/03/2018 12:48,Những dòng chảy ít nổi bật đã và đang góp phần để giảm lãi suất hoặc ít nhất ở mức độ bình ổn...,http://vneconomy.vn/nhung-mach-ngam-giam-lai-suat-20180318021422028.htm,"Ở một khía cạnh khác, thị trường vẫn tự vận động và cân đối, thay vì chờ đợi có hay không những lát cắt trực tiếp và mạnh hơn từ nhà điều hành."
Ngân hàng Quân đội chọn cách đi nhanh nhưng vững,19/03/2018 14:41,"Ngày 29/3 tới, MB sẽ tổ chức đại hội đồng cổ đông thường niên 2018...",http://vneconomy.vn/ngan-hang-quan-doi-chon-cach-di-nhanh-nhung-vung-20180319112005622.htm,"Ông Thái cũng thừa nhận, những năm qua hình ảnh và con đường MB thể hiện trên thị trường một cách chắc chắn. Nhưng hiện nay, cũng như chặng đường phía trước, MB đã và đang thay đổi, tích cực hơn."
Nan giải cuộc chiến thanh toán “tiền bẩn”,20/03/2018 10:06,"Ngân hàng và cổng thanh toán ngân hàng hiện nay trở thành con đường chuyển tiền nhanh, hiệu quả nhất cho các hành vi phi pháp của tội phạm công nghệ cao...",http://vneconomy.vn/nan-giai-cuoc-chien-thanh-toan-tien-ban-20180320010409949.htm,"""Ngoài những lợi ích về tăng giá trị của các nhà cung cấp dịch vụ, hệ thống ACH còn hỗ trợ việc quản lý tập trung, hiệu quả và toàn diện thị trường thanh toán bán lẻ, đồng thời đảm bảo hạn chế rủi ro trong hoạt động thanh toán"", ông Hùng nhấn mạnh."
“Kiểm soát sự hưng phấn quá khích của thị trường là một thách thức”,20/03/2018 09:44,Kiểm soát sự hưng phấn quá khích của thị trường là một thách thức không hề nhỏ đối với Ngân hàng Nhà nước và Bộ Tài chính...,http://vneconomy.vn/kiem-soat-su-hung-phan-qua-khich-cua-thi-truong-la-mot-thach-thuc-20180320012830104.htm,"Sự hồi phục diễn ra khá đồng bộ ở hầu hết các nền kinh tế lớn như: Mỹ, EU, Nhật Bản. Thêm nữa, dù giá hàng hoá trên thị trường thế giới có dấu hiệu tăng cao hơn 2017, nhưng nhìn chung nhiều nhà kinh tế vẫn nhận định kinh tế thế giới tiếp tục giai đoạn lạm phát thấp (nhờ hiệu ứng của tiến bộ công nghệ giúp giảm chi phí sản xuất hàng hoá và các nền kinh tế mới nổi tiếp tục duy trì nhịp tăng trưởng). "
"Giá vàng thế giới tăng mạnh, trong nước cầm chừng",22/03/2018 10:44,"Giá vàng miếng tăng chưa đầy 100.000 đồng/lượng, giá USD tự do sụt mạnh, trong khi giá USD ngân hàng ổn định...",http://vneconomy.vn/gia-vang-the-gioi-tang-manh-trong-nuoc-cam-chung-20180322094526837.htm,"Lúc hơn 9h sáng nay, Tập đoàn DOJI niêm yết giá vàng SJC cho thị trường Hà Nội ở mức 36,66 triệu đồng/lượng (mua vào) và 36,74 triệu đồng/lượng (bán ra). So với cuối giờ giao dịch hôm qua, giá vàng miếng SJC tại doanh nghiệp này hiện tăng 70.000 đồng/lượng."
"Mỹ tăng lãi suất, tỷ giá tại Việt Nam lên mốc mới",22/03/2018 12:02,Giá USD bán ra của các ngân hàng thương mại nhảy thêm một bước trên biểu niêm yết...,http://vneconomy.vn/my-tang-lai-suat-ty-gia-tai-viet-nam-len-moc-moi-20180322120037438.htm,"Như dự báo chung trên thị trường thời gian qua, FED trong cuộc họp chính sách đầu tiên dưới sự chủ trì của tân Chủ tịch Jerome Powell ngày 21/3 đã nâng lãi suất, đồng thời dự báo về tốc độ tăng lãi suất nhanh hơn trong năm 2019 và 2020 trên cơ sở triển vọng cải thiện của nền kinh tế Mỹ."
"Giá vàng, USD “nín thở” đợi kết quả cuộc họp FED",21/03/2018 11:13,Điều mà các nhà đầu tư chờ đợi hơn cả là tín hiệu của FED về đường đi lãi suất trong năm nay...,http://vneconomy.vn/gia-vang-usd-nin-tho-doi-ket-qua-cuoc-hop-fed-20180321110140776.htm,"Lúc hơn 10h trưa nay, Tập đoàn DOJI niêm yết giá vàng SJC cho thị trường Hà Nội ở mức 36,58 triệu đồng/lượng (mua vào) và 36,66 triệu đồng/lượng (bán ra). So với cuối giờ giao dịch hôm qua, giá vàng miếng SJC tại doanh nghiệp này hiện không thay đổi ở chiều mua vào nhưng tăng 10.000 đồng/lượng ở chiều bán ra."
Rau màu vụ Đông đạt gần 30.000 tỷ đồng,22/03/2018 11:38,"Những năm qua, giá trị hàng hóa rau màu vụ Đông liên tục tăng nhanh, năm 2011 đạt 10 nghìn tỷ đồng; năm 2015 đạt 20 nghìn tỷ đồng; năm 2016 đạt 25 nghìn tỷ...",http://vneconomy.vn/rau-mau-vu-dong-dat-gan-30000-ty-dong-20180322100422134.htm,"Mặt khác theo quy luật khi chuẩn bị kết thúc thời vụ cấy lúa Xuân, nông dân đều tận thu toàn bộ rau trên các vùng không chuyên canh (trồng 2 vụ lúa - 1 vụ rau Đông) để giải phóng ruộng, chuyển sang cấy lúa Xuân nên lượng rau đến kỳ thu hoạch cung cấp ra thị trường là rất lớn. "
Những thay đổi của ông Kiều Hữu Dũng sau 10 năm rời Ngân hàng Nhà nước,24/03/2018 21:34,Ông Kiều Hữu Dũng từ nhiệm tại Sacombank sau tròn 10 năm rời Ngân hàng Nhà nước ra ngoài làm...,http://vneconomy.vn/nhung-thay-doi-cua-ong-kieu-huu-dung-sau-10-nam-roi-ngan-hang-nha-nuoc-20180324170809132.htm,"Năm 2008, ông Dũng rời Ngân hàng Nhà nước ở vị trí Vụ trưởng Vụ Các ngân hàng. Đây là một sự kiện được thị trường chú ý, bởi trong lĩnh vực tài chính ngân hàng Việt Nam khi đó chưa có nhiều trường hợp lãnh đạo cơ quan chức năng chuyển ngạch, ra ngoài tham gia vào hoạt động kinh doanh của khối tư nhân."
Tài sản ngân hàng phình to,22/03/2018 12:14,"Hố ngăn cách quy mô tài sản giữa các khu vực thị trường tài chính: ngân hàng, thị trường vốn, bảo hiểm ngày càng sâu thêm...",http://vneconomy.vn/tai-san-ngan-hang-phinh-to-20180322090738499.htm,"Ở góc độ so sánh về quy mô tổng tài sản của hệ thống tổ chức tín dụng với các khu vực tài chính khác như thị trường vốn, bảo hiểm, báo cáo của Uỷ ban Giám sát Tài chính Quốc gia công bố cuối năm ngoái cho thấy có những lệch pha lớn."
"Giá vàng, USD tự do và ngân hàng đồng loạt tăng",23/03/2018 11:39,"Sáng nay, giá vàng miếng SJC ngang bằng với giá vàng thế giới quy đổi...",http://vneconomy.vn/gia-vang-usd-tu-do-va-ngan-hang-dong-loat-tang-20180323110500121.htm,"Lúc gần 11h trưa nay, Tập đoàn DOJI niêm yết giá vàng SJC cho thị trường Hà Nội ở mức 36,73 triệu đồng/lượng (mua vào) và 36,8 triệu đồng/lượng (bán ra). So với cuối giờ giao dịch hôm qua, giá vàng SJC tại doanh nghiệp này hiện tăng 70.000 đồng/lượng ở chiều mua vào và 60.000 đồng/lượng ở chiều bán ra."
"2 tháng, người Việt chi 1.770 tỷ đồng nhập khẩu đá, kim loại quý",23/03/2018 10:38,"Việt Nam chi 77,82 triệu USD, tương đương 1.770 tỷ đồng để nhập khẩu đá quý, kim loại quý trong 2 tháng đầu năm 2018...",http://vneconomy.vn/2-thang-nguoi-viet-chi-1770-ty-dong-nhap-khau-da-kim-loai-quy-20180323103804373.htm,"Đứng thứ hai là EU, với kim ngạch nhập khẩu nhóm hàng đá quý, kim loại quý đạt 7,79 triệu USD. Hàn Quốc là thị trường mà Việt Nam nhập khẩu nhóm hàng này nhiều thứ ba, với 7,58 triệu USD trong 2 tháng."
Việt Nam ngày càng thâm hụt thương mại lớn với Hàn Quốc,25/03/2018 15:26,"Số lượng các doanh nghiệp Việt Nam có hoạt động kinh doanh xuất nhập khẩu với Hàn Quốc trong năm 2017 là hơn 19.000 doanh nghiệp, trong khi đó trong năm 2013, con số này là 10.900...",http://vneconomy.vn/viet-nam-ngay-cang-tham-hut-thuong-mai-lon-voi-han-quoc-20180325151953069.htm,"Số liệu thống kê sơ bộ của Tổng cục Hải quan cho thấy, năm 2017 Việt Nam đã xuất khẩu sang thị trường Hàn Quốc 14,82 tỷ USD hàng hóa, tăng 29,9% so với năm trước trong khi đó nhập khẩu hàng hóa có xuất xứ từ quốc gia Đông Bắc Á này đạt 46,73 tỷ USD, tăng 45,3%."
Grab thâu tóm Uber tại Đông Nam Á: Có dấu hiệu vi phạm Luật Cạnh tranh?,27/03/2018 13:30,Giới chuyên gia nhận định vụ việc Grab thâu tóm toàn bộ Uber tại Đông Nam Á có dấu hiệu vi phạm Luật Cạnh tranh...,http://vneconomy.vn/grab-thau-tom-uber-tai-dong-nam-a-co-dau-hieu-vi-pham-luat-canh-tranh-20180327092013688.htm,"Kể từ khi xuất hiện 9 năm trước, Uber đã ""đốt"" hết 10,7 tỷ USD để chiếm lĩnh thị trường. Theo giới trong ngành, việc tập trung kinh tế hay còn gọi là về chung một nhà với Grab sẽ giúp Uber tăng lợi nhuận thay vì tiêu tiền."
Xuất khẩu nông lâm thủy sản đạt gần 9 tỷ USD trong quý 1/2018,28/03/2018 08:58,"Giá trị xuất khẩu nhóm mặt hàng nông sản tăng 9%; thủy sản tăng 11,5%; lâm sản tăng 6,6% so với cùng kỳ năm 2017...",http://vneconomy.vn/xuat-khau-nong-lam-thuy-san-dat-gan-9-ty-usd-trong-quy-1-2018-20180327231807987.htm,"Giá cà phê xuất khẩu giảm 14,2% so với cùng kỳ năm trước. Đức và Hoa Kỳ tiếp tục là hai thị trường tiêu thụ cà phê lớn nhất của Việt Nam với thị phần lần lượt là 14,1% và 11,3%. So với tháng trước, giá cà phê vối nhân xô các tỉnh Tây Nguyên giảm 600 – 700 đ/kg xuống còn 35.400 – 35.800 đ/kg."
"Từ 1/4, hoa quả Việt xuất sang Trung Quốc sẽ bị truy xuất nguồn gốc",28/03/2018 13:52,"Tên sản phẩm hoa quả, nguồn gốc xuất xứ, tên hoặc mã số nhà xưởng đóng gói bằng tiếng Trung hoặc tiếng Anh...",http://vneconomy.vn/tu-1-4-hoa-qua-viet-xuat-sang-trung-quoc-se-bi-truy-xuat-nguon-goc-20180328132916791.htm,"Trung Quốc là thị trường xuất khẩu nông sản lớn của Việt Nam trong nhiều năm qua được đánh giá hàng rào kỹ thuật ""dễ chịu"" hơn so với các nước châu Âu, châu Mỹ nhưng thiếu tính ổn định và thường xuyên thay đổi các chính sách nhập khẩu.  Tuy nhiên, những năm gần đây Trung Quốc bắt đầu tăng cường kiểm tra, dựng các hàng rào kỹ thuật, khiến nhiều nông sản Việt gặp khó khi vào thị trường này. "
"Viettel, luật sư nói gì về lô hàng nghi ""nhập lậu""?",28/03/2018 15:22,"Viettel cho biết đã xuất trình giấy tờ liên quan đến lô hàng ngay ngày hôm sau, song Ninh Bình vẫn xử phạt...",http://vneconomy.vn/viettel-luat-su-noi-gi-ve-lo-hang-nghi-nhap-lau-20180328101101.htm,"Tại thời điểm đó, lái xe của Viettel Post chỉ xuất trình được phiếu xuất kho và biên bản bàn giao hàng hóa, không mang theo phiếu xuất kho kiêm vận chuyển nội bộ và lệnh điều động chứng minh tính hợp pháp của hàng hóa, theo quy định của Thông tư 64 về chứng từ đối với hàng hóa nhập khẩu lưu thông trên thị trường."
